state_name,date,confirmed,recovered,deceased,tested
Andhra Pradesh,2021-05-15,1411320,1194582,9271,17880755
Andhra Pradesh,2021-05-16,1435491,1215683,9372,17975305
Andhra Pradesh,2021-05-17,1454052,1233017,9481,18049054
Andhra Pradesh,2021-05-18,1475372,1254291,9580,18140307
Andhra Pradesh,2021-05-19,1498532,1279110,9686,18241637
Andhra Pradesh,2021-05-20,1521142,1302208,9800,18342918
Andhra Pradesh,2021-05-21,1542079,1323019,9904,18435149
Andhra Pradesh,2021-05-22,1562060,1341355,10022,18525758
Andhra Pradesh,2021-05-23,1580827,1361464,10126,18617387
Andhra Pradesh,2021-05-24,1593821,1379837,10222,18676222
Andhra Pradesh,2021-05-25,1609105,1400754,10328,18749201
Andhra Pradesh,2021-05-26,1627390,1424859,10427,18840321
Andhra Pradesh,2021-05-27,1643557,1446244,10531,18924545
Andhra Pradesh,2021-05-28,1657986,1466990,10634,19009047
Andhra Pradesh,2021-05-29,1671742,1487382,10738,19088611
Andhra Pradesh,2021-05-30,1685142,1508515,10832,19172843
Andhra Pradesh,2021-05-31,1693085,1528360,10930,19256304
Andhra Pradesh,2021-06-01,1704388,1546617,11034,19350008
Andhra Pradesh,2021-06-02,1717156,1562229,11132,19448056
Andhra Pradesh,2021-06-03,1728577,1578452,11213,19534279
Andhra Pradesh,2021-06-04,1738990,1593921,11296,19619590
Andhra Pradesh,2021-06-05,1749363,1609879,11376,19708031
Andhra Pradesh,2021-06-06,1758339,1623447,11466,19791721
Andhra Pradesh,2021-06-07,1763211,1637149,11552,19856521
Andhra Pradesh,2021-06-08,1771007,1651790,11629,19946253
Andhra Pradesh,2021-06-09,1779773,1664082,11696,20039764
Andhra Pradesh,2021-06-10,1787883,1677063,11763,20137627
Andhra Pradesh,2021-06-11,1796122,1688198,11824,20239490
Andhra Pradesh,2021-06-12,1803074,1699775,11882,20348106
Andhra Pradesh,2021-06-13,1809844,1712267,11940,20450982
Andhra Pradesh,2021-06-14,1814393,1722381,11999,20538738
Andhra Pradesh,2021-06-15,1820134,1732948,12052,20634891
Andhra Pradesh,2021-06-16,1826751,1743176,12109,20736435
Andhra Pradesh,2021-06-17,1832902,1750904,12167,20839147
Andhra Pradesh,2021-06-18,1839243,1759390,12224,20946911
Andhra Pradesh,2021-06-19,1844917,1767404,12269,21050846
Andhra Pradesh,2021-06-20,1850563,1775176,12319,21150847
Andhra Pradesh,2021-06-21,1853183,1782680,12363,21205849
Andhra Pradesh,2021-06-22,1857352,1791056,12416,21280302
Andhra Pradesh,2021-06-23,1862036,1798380,12452,21361014
Andhra Pradesh,2021-06-24,1867017,1804844,12490,21449636
Andhra Pradesh,2021-06-25,1871475,1811157,12528,21541485
Andhra Pradesh,2021-06-26,1875622,1816930,12566,21637606
Andhra Pradesh,2021-06-27,1879872,1822500,12599,21732933
Andhra Pradesh,2021-06-28,1882096,1827214,12630,21804691
Andhra Pradesh,2021-06-29,1885716,1832971,12671,21895922
Andhra Pradesh,2021-06-30,1889513,1838469,12706,21993618
Andhra Pradesh,2021-07-01,1893354,1842432,12744,22084192
Andhra Pradesh,2021-07-02,1896818,1846716,12779,22177951
Andhra Pradesh,2021-07-03,1899748,1851062,12815,22268483
Andhra Pradesh,2021-07-04,1902923,1854754,12844,22363078
Andhra Pradesh,2021-07-05,1905023,1858189,12870,22435809
Andhra Pradesh,2021-07-06,1908065,1861937,12898,22524187
Andhra Pradesh,2021-07-07,1911231,1865956,12919,22608072
Andhra Pradesh,2021-07-08,1914213,1869417,12946,22699142
Andhra Pradesh,2021-07-09,1917253,1873993,12960,22799245
Andhra Pradesh,2021-07-10,1920178,1877930,12986,22894611
Andhra Pradesh,2021-07-11,1922843,1881161,13002,22986288
Andhra Pradesh,2021-07-12,1924421,1884202,13024,23048945
Andhra Pradesh,2021-07-13,1926988,1887236,13042,23130708
Andhra Pradesh,2021-07-14,1929579,1890565,13057,23220912
Andhra Pradesh,2021-07-15,1932105,1893498,13081,23314697
Andhra Pradesh,2021-07-16,1934450,1896499,13097,23396437
Andhra Pradesh,2021-07-17,1937122,1898966,13115,23488031
Andhra Pradesh,2021-07-18,1940096,1902256,13132,23593055
Andhra Pradesh,2021-07-19,1941724,1905000,13154,23664207
Andhra Pradesh,2021-07-20,1944222,1907201,13178,23752356
Andhra Pradesh,2021-07-21,1946749,1909613,13197,23838636
Andhra Pradesh,2021-07-22,1948592,1911812,13209,23909363
Andhra Pradesh,2021-07-23,1950339,1914177,13223,23975283
Andhra Pradesh,2021-07-24,1952513,1916914,13241,24050103
Andhra Pradesh,2021-07-25,1954765,1919354,13256,24134961
Andhra Pradesh,2021-07-26,1956392,1921371,13273,24192633
Andhra Pradesh,2021-07-27,1957932,1923675,13292,24253931
Andhra Pradesh,2021-07-28,1959942,1925631,13312,24324626
Andhra Pradesh,2021-07-29,1962049,1927438,13332,24403410
Andhra Pradesh,2021-07-30,1964117,1929565,13354,24484051
Andhra Pradesh,2021-07-31,1966175,1931618,13377,24563043
Andhra Pradesh,2021-08-01,1968462,1934048,13395,24648899
Andhra Pradesh,2021-08-02,1970008,1936016,13410,24708540
Andhra Pradesh,2021-08-03,1971554,1937956,13428,24778146
Andhra Pradesh,2021-08-04,1973996,1940368,13444,24863968
Andhra Pradesh,2021-08-05,1976141,1942371,13468,24946265
Andhra Pradesh,2021-08-06,1978350,1944267,13490,25027770
Andhra Pradesh,2021-08-07,1980258,1946370,13513,25108146
Andhra Pradesh,2021-08-08,1982308,1948828,13531,25193429
Andhra Pradesh,2021-08-09,1983721,1950623,13549,25247884
Andhra Pradesh,2021-08-10,1985182,1952736,13564,25311733
Andhra Pradesh,2021-08-11,1987051,1955052,13582,25382763
Andhra Pradesh,2021-08-12,1988910,1956627,13595,25453520
Andhra Pradesh,2021-08-13,1990656,1958275,13615,25526861
Andhra Pradesh,2021-08-14,1992191,1960350,13631,25595949
Andhra Pradesh,2021-08-15,1993697,1962185,13647,25661449
Andhra Pradesh,2021-08-16,1994606,1963728,13660,25708411
Andhra Pradesh,2021-08-17,1995669,1965657,13671,25767609
Andhra Pradesh,2021-08-18,1997102,1967472,13686,25835650
Andhra Pradesh,2021-08-19,1998603,1969169,13696,25903366
Andhra Pradesh,2021-08-20,2000038,1970864,13702,25972539
Andhra Pradesh,2021-08-21,2001255,1972399,13715,26034217
Andhra Pradesh,2021-08-22,2002340,1973940,13723,26091962
Andhra Pradesh,2021-08-23,2003342,1975448,13735,26139934
Andhra Pradesh,2021-08-24,2004590,1977163,13750,26198824
Andhra Pradesh,2021-08-25,2006191,1978364,13766,26270356
Andhra Pradesh,2021-08-26,2007730,1979504,13778,26337946
Andhra Pradesh,2021-08-27,2009245,1980407,13788,26406811
Andhra Pradesh,2021-08-28,2010566,1981906,13807,26471272
Andhra Pradesh,2021-08-29,2012123,1983119,13825,26535822
Andhra Pradesh,2021-08-30,2013001,1984301,13838,26576995
Andhra Pradesh,2021-08-31,2014116,1985566,13857,26629314
Andhra Pradesh,2021-09-01,2015302,1986962,13867,26685469
Andhra Pradesh,2021-09-02,2016680,1988101,13877,26745035
Andhra Pradesh,2021-09-03,2018200,1989391,13887,26809774
Andhra Pradesh,2021-09-04,2019702,1990916,13903,26873491
Andhra Pradesh,2021-09-05,2021325,1992256,13911,26939087
Andhra Pradesh,2021-09-06,2022064,1993589,13925,26982681
Andhra Pradesh,2021-09-07,2023242,1994855,13935,27037651
Andhra Pradesh,2021-09-08,2024603,1996143,13950,27099014
Andhra Pradesh,2021-09-09,2026042,1997454,13964,27161870
Andhra Pradesh,2021-09-10,2027650,1998561,13970,27229781
Andhra Pradesh,2021-09-11,2028795,1999651,13987,27279362
Andhra Pradesh,2021-09-12,2029985,2000877,13998,27324895
Andhra Pradesh,2021-09-13,2030849,2002187,14010,27363641
Andhra Pradesh,2021-09-14,2031974,2003543,14019,27413209
Andhra Pradesh,2021-09-15,2033419,2004786,14030,27475461
Andhra Pradesh,2021-09-16,2034786,2006034,14044,27536639
Andhra Pradesh,2021-09-17,2036179,2007330,14052,27596989
Andhra Pradesh,2021-09-18,2037353,2008639,14061,27652514
Andhra Pradesh,2021-09-19,2038690,2009921,14070,27721082
Andhra Pradesh,2021-09-20,2039529,2011063,14078,27762761
Andhra Pradesh,2021-09-21,2040708,2012714,14089,27813498
Andhra Pradesh,2021-09-22,2042073,2014180,14097,27870218
Andhra Pradesh,2021-09-23,2043244,2015387,14108,27925469
Andhra Pradesh,2021-09-24,2044490,2016837,14118,27980792
Andhra Pradesh,2021-09-25,2045657,2018324,14125,28036099
Andhra Pradesh,2021-09-26,2046841,2019657,14136,28094644
Andhra Pradesh,2021-09-27,2047459,2020835,14142,28132713
Andhra Pradesh,2021-09-28,2048230,2022168,14150,28178305
Andhra Pradesh,2021-09-29,2049314,2023496,14163,28235650
Andhra Pradesh,2021-09-30,2050324,2024645,14176,28293704
Andhra Pradesh,2021-10-01,2051133,2025805,14186,28350167
Andhra Pradesh,2021-10-02,2051998,2027229,14195,28400471
Andhra Pradesh,2021-10-03,2052763,2028202,14204,28445952
Andhra Pradesh,2021-10-04,2053192,2029231,14208,28476467
Andhra Pradesh,2021-10-05,2053863,2030503,14219,28517990
Andhra Pradesh,2021-10-06,2054663,2031681,14228,28564548
Andhra Pradesh,2021-10-07,2055306,2032520,14236,28612576
Andhra Pradesh,2021-10-08,2055999,2033447,14242,28660811
Andhra Pradesh,2021-10-09,2056628,2034244,14250,28706629
Andhra Pradesh,2021-10-10,2057252,2035054,14254,28744941
Andhra Pradesh,2021-10-11,2057562,2036048,14256,28767963
Andhra Pradesh,2021-10-12,2058065,2036865,14268,28800809
Andhra Pradesh,2021-10-13,2058582,2037691,14276,28839595
Andhra Pradesh,2021-10-14,2059122,2038248,14286,28879945
Andhra Pradesh,2021-10-15,2059708,2038960,14295,28924891
Andhra Pradesh,2021-10-16,2060040,2039545,14302,28954134
Andhra Pradesh,2021-10-17,2060472,2040131,14307,28985846
Andhra Pradesh,2021-10-18,2060804,2040782,14313,29016065
Andhra Pradesh,2021-10-19,2061287,2041316,14317,29056256
Andhra Pradesh,2021-10-20,2061810,2041924,14320,29100342
Andhra Pradesh,2021-10-21,2062303,2042476,14327,29142162
Andhra Pradesh,2021-10-22,2062781,2043050,14333,29185656
Andhra Pradesh,2021-10-23,2063177,2043616,14339,29226511
Andhra Pradesh,2021-10-24,2063577,2044132,14343,29264255
Andhra Pradesh,2021-10-25,2063872,2044692,14350,29291896
Andhra Pradesh,2021-10-26,2064287,2045276,14356,29325840
Andhra Pradesh,2021-10-27,2064854,2045713,14364,29365385
Andhra Pradesh,2021-10-28,2065235,2046127,14365,29404281
Andhra Pradesh,2021-10-29,2065716,2046512,14367,29443885
Andhra Pradesh,2021-10-30,2066065,2047047,14369,29478939
Andhra Pradesh,2021-10-31,2066450,2047722,14373,29518787
Arunachal Pradesh,2020-04-02,1,0,0,29518787
Arunachal Pradesh,2020-04-03,1,0,0,29518787
Arunachal Pradesh,2020-04-04,1,0,0,29518787
Arunachal Pradesh,2020-04-05,1,0,0,29518787
Arunachal Pradesh,2020-04-06,1,0,0,29518787
Arunachal Pradesh,2020-04-07,1,0,0,29518787
Arunachal Pradesh,2020-04-08,1,0,0,29518787
Arunachal Pradesh,2020-04-09,1,0,0,29518787
Arunachal Pradesh,2020-04-10,1,0,0,29518787
Arunachal Pradesh,2020-04-11,1,0,0,29518787
Arunachal Pradesh,2020-04-12,1,0,0,29518787
Arunachal Pradesh,2020-04-13,1,0,0,206
Arunachal Pradesh,2020-04-14,1,0,0,280
Arunachal Pradesh,2020-04-15,1,1,0,280
Arunachal Pradesh,2020-04-16,1,1,0,280
Arunachal Pradesh,2020-04-17,1,1,0,363
Arunachal Pradesh,2020-04-18,1,1,0,389
Arunachal Pradesh,2020-04-19,1,1,0,389
Arunachal Pradesh,2020-04-20,1,1,0,439
Arunachal Pradesh,2020-04-21,1,1,0,454
Arunachal Pradesh,2020-04-22,1,1,0,496
Arunachal Pradesh,2020-04-23,1,1,0,496
Arunachal Pradesh,2020-04-24,1,1,0,526
Arunachal Pradesh,2020-04-25,1,1,0,526
Arunachal Pradesh,2020-04-26,1,1,0,568
Arunachal Pradesh,2020-04-27,1,1,0,584
Arunachal Pradesh,2020-04-28,1,1,0,610
Arunachal Pradesh,2020-04-29,1,1,0,662
Arunachal Pradesh,2020-04-30,1,1,0,694
Arunachal Pradesh,2020-05-01,1,1,0,724
Arunachal Pradesh,2020-05-02,1,1,0,724
Arunachal Pradesh,2020-05-03,1,1,0,810
Arunachal Pradesh,2020-05-04,1,1,0,869
Arunachal Pradesh,2020-05-05,1,1,0,970
Arunachal Pradesh,2020-05-06,1,1,0,1039
Arunachal Pradesh,2020-05-07,1,1,0,1144
Arunachal Pradesh,2020-05-08,1,1,0,1354
Arunachal Pradesh,2020-05-09,1,1,0,1597
Arunachal Pradesh,2020-05-10,1,1,0,1823
Arunachal Pradesh,2020-05-11,1,1,0,2078
Arunachal Pradesh,2020-05-12,1,1,0,2257
Arunachal Pradesh,2020-05-13,1,1,0,2483
Arunachal Pradesh,2020-05-14,1,1,0,2677
Arunachal Pradesh,2020-05-15,1,1,0,2942
Arunachal Pradesh,2020-05-16,1,1,0,3163
Arunachal Pradesh,2020-05-17,1,1,0,3349
Arunachal Pradesh,2020-05-18,1,1,0,3662
Arunachal Pradesh,2020-05-19,1,1,0,3941
Arunachal Pradesh,2020-05-20,1,1,0,4157
Arunachal Pradesh,2020-05-21,1,1,0,4438
Arunachal Pradesh,2020-05-22,1,1,0,4844
Arunachal Pradesh,2020-05-23,1,1,0,5206
Arunachal Pradesh,2020-05-24,2,1,0,5428
Arunachal Pradesh,2020-05-25,2,1,0,5997
Arunachal Pradesh,2020-05-26,2,1,0,6319
Arunachal Pradesh,2020-05-27,2,1,0,6436
Arunachal Pradesh,2020-05-28,3,1,0,6984
Arunachal Pradesh,2020-05-29,3,1,0,7488
Arunachal Pradesh,2020-05-30,4,1,0,8017
Arunachal Pradesh,2020-05-31,4,1,0,8283
Arunachal Pradesh,2020-06-01,23,1,0,8768
Arunachal Pradesh,2020-06-02,25,1,0,9079
Arunachal Pradesh,2020-06-03,34,1,0,9551
Arunachal Pradesh,2020-06-04,39,1,0,10025
Arunachal Pradesh,2020-06-05,43,1,0,10790
Arunachal Pradesh,2020-06-06,45,1,0,11261
Arunachal Pradesh,2020-06-07,48,1,0,11516
Arunachal Pradesh,2020-06-08,54,1,0,12012
Arunachal Pradesh,2020-06-09,54,2,0,12455
Arunachal Pradesh,2020-06-10,58,4,0,13035
Arunachal Pradesh,2020-06-11,64,4,0,13479
Arunachal Pradesh,2020-06-12,83,4,0,14047
Arunachal Pradesh,2020-06-13,88,6,0,14518
Arunachal Pradesh,2020-06-14,91,7,0,14518
Arunachal Pradesh,2020-06-15,95,7,0,15453
Arunachal Pradesh,2020-06-16,99,7,0,16158
Arunachal Pradesh,2020-06-17,103,10,0,16630
Arunachal Pradesh,2020-06-18,103,11,0,16630
Arunachal Pradesh,2020-06-19,135,14,0,18008
Arunachal Pradesh,2020-06-20,135,15,0,18521
Arunachal Pradesh,2020-06-21,139,21,0,19154
Arunachal Pradesh,2020-06-22,148,22,0,19799
Arunachal Pradesh,2020-06-23,158,38,0,20398
Arunachal Pradesh,2020-06-24,160,38,1,20938
Arunachal Pradesh,2020-06-25,172,42,1,21274
Arunachal Pradesh,2020-06-26,174,49,1,21890
Arunachal Pradesh,2020-06-27,177,54,1,22623
Arunachal Pradesh,2020-06-28,182,60,1,23011
Arunachal Pradesh,2020-06-29,187,61,1,23709
Arunachal Pradesh,2020-06-30,191,62,1,24237
Arunachal Pradesh,2020-07-01,195,66,1,24856
Arunachal Pradesh,2020-07-02,232,71,1,25440
Arunachal Pradesh,2020-07-03,252,75,1,25917
Arunachal Pradesh,2020-07-04,259,76,1,26569
Arunachal Pradesh,2020-07-05,269,78,1,26808
Arunachal Pradesh,2020-07-06,270,92,2,27645
Arunachal Pradesh,2020-07-07,276,105,2,28072
Arunachal Pradesh,2020-07-08,287,109,2,28581
Arunachal Pradesh,2020-07-09,302,120,2,29232
Arunachal Pradesh,2020-07-10,335,120,2,29834
Arunachal Pradesh,2020-07-11,341,125,2,30922
Arunachal Pradesh,2020-07-12,360,138,2,31520
Arunachal Pradesh,2020-07-13,387,145,3,32691
Arunachal Pradesh,2020-07-14,462,153,3,33807
Arunachal Pradesh,2020-07-15,491,153,3,34619
Arunachal Pradesh,2020-07-16,543,153,3,35430
Arunachal Pradesh,2020-07-17,609,175,3,36426
Arunachal Pradesh,2020-07-18,650,274,3,38042
Arunachal Pradesh,2020-07-19,740,282,3,39288
Arunachal Pradesh,2020-07-20,790,285,3,40477
Arunachal Pradesh,2020-07-21,858,303,3,41772
Arunachal Pradesh,2020-07-22,949,314,3,44986
Arunachal Pradesh,2020-07-23,991,334,3,48880
Arunachal Pradesh,2020-07-24,1056,392,3,53335
Arunachal Pradesh,2020-07-25,1126,428,3,57861
Arunachal Pradesh,2020-07-26,1158,505,3,59558
Arunachal Pradesh,2020-07-27,1239,574,3,63784
Arunachal Pradesh,2020-07-28,1330,617,3,68034
Arunachal Pradesh,2020-07-29,1410,677,3,72739
Arunachal Pradesh,2020-07-30,1484,827,3,77630
Arunachal Pradesh,2020-07-31,1591,918,3,81865
Arunachal Pradesh,2020-08-01,1674,969,3,86288
Arunachal Pradesh,2020-08-02,1698,996,3,89031
Arunachal Pradesh,2020-08-03,1758,1063,3,91227
Arunachal Pradesh,2020-08-04,1790,1105,3,93365
Arunachal Pradesh,2020-08-05,1855,1210,3,95983
Arunachal Pradesh,2020-08-06,1948,1245,3,98733
Arunachal Pradesh,2020-08-07,2049,1326,3,101947
Arunachal Pradesh,2020-08-08,2117,1430,3,104833
Arunachal Pradesh,2020-08-09,2155,1482,3,106792
Arunachal Pradesh,2020-08-10,2231,1592,3,109863
Arunachal Pradesh,2020-08-11,2327,1634,3,112689
Arunachal Pradesh,2020-08-12,2430,1659,3,115758
Arunachal Pradesh,2020-08-13,2512,1718,4,118882
Arunachal Pradesh,2020-08-14,2607,1750,5,121371
Arunachal Pradesh,2020-08-15,2658,1771,5,122854
Arunachal Pradesh,2020-08-16,2701,1808,5,124786
Arunachal Pradesh,2020-08-17,2741,1893,5,127286
Arunachal Pradesh,2020-08-18,2875,1949,5,130246
Arunachal Pradesh,2020-08-19,2950,2022,5,133048
Arunachal Pradesh,2020-08-20,3066,2093,5,136092
Arunachal Pradesh,2020-08-21,3126,2125,5,138913
Arunachal Pradesh,2020-08-22,3223,2228,5,141655
Arunachal Pradesh,2020-08-23,3263,2297,5,143626
Arunachal Pradesh,2020-08-24,3312,2427,5,146012
Arunachal Pradesh,2020-08-25,3412,2508,5,149273
Arunachal Pradesh,2020-08-26,3555,2563,5,152852
Arunachal Pradesh,2020-08-27,3633,2621,5,155750
Arunachal Pradesh,2020-08-28,3745,2709,7,158993
Arunachal Pradesh,2020-08-29,3877,2754,7,161525
Arunachal Pradesh,2020-08-30,4034,2822,7,164524
Arunachal Pradesh,2020-08-31,4112,2885,7,167615
Arunachal Pradesh,2020-09-01,4212,2979,7,170445
Arunachal Pradesh,2020-09-02,4360,3075,7,173469
Arunachal Pradesh,2020-09-03,4574,3167,8,177259
Arunachal Pradesh,2020-09-04,4775,3280,8,180372
Arunachal Pradesh,2020-09-05,4914,3381,8,183390
Arunachal Pradesh,2020-09-06,5000,3472,8,185322
Arunachal Pradesh,2020-09-07,5180,3596,8,188435
Arunachal Pradesh,2020-09-08,5401,3723,9,191632
Arunachal Pradesh,2020-09-09,5545,3906,9,194647
Arunachal Pradesh,2020-09-10,5672,4005,9,197711
Arunachal Pradesh,2020-09-11,5825,4126,10,201010
Arunachal Pradesh,2020-09-12,5961,4253,10,203356
Arunachal Pradesh,2020-09-13,6121,4379,10,205519
Arunachal Pradesh,2020-09-14,6297,4531,11,208164
Arunachal Pradesh,2020-09-15,6466,4658,13,210345
Arunachal Pradesh,2020-09-16,6692,4787,13,214292
Arunachal Pradesh,2020-09-17,6851,4967,13,216202
Arunachal Pradesh,2020-09-18,7005,5106,13,218285
Arunachal Pradesh,2020-09-19,7250,5280,13,220706
Arunachal Pradesh,2020-09-20,7385,5408,13,222429
Arunachal Pradesh,2020-09-21,7595,5643,13,225328
Arunachal Pradesh,2020-09-22,7844,5778,14,228242
Arunachal Pradesh,2020-09-23,8133,5903,14,231045
Arunachal Pradesh,2020-09-24,8416,6071,14,233456
Arunachal Pradesh,2020-09-25,8671,6230,14,235979
Arunachal Pradesh,2020-09-26,8869,6397,14,238223
Arunachal Pradesh,2020-09-27,9004,6495,14,239900
Arunachal Pradesh,2020-09-28,9332,6592,15,242948
Arunachal Pradesh,2020-09-29,9553,6743,16,245788
Arunachal Pradesh,2020-09-30,9796,6890,16,248439
Arunachal Pradesh,2020-10-01,10020,7049,16,250993
Arunachal Pradesh,2020-10-02,10220,7183,18,253413
Arunachal Pradesh,2020-10-03,10421,7388,18,255951
Arunachal Pradesh,2020-10-04,10548,7577,18,257972
Arunachal Pradesh,2020-10-05,10783,7775,19,261029
Arunachal Pradesh,2020-10-06,11007,7965,20,263242
Arunachal Pradesh,2020-10-07,11267,8396,21,265870
Arunachal Pradesh,2020-10-08,11479,8679,22,268286
Arunachal Pradesh,2020-10-09,11760,8877,23,271035
Arunachal Pradesh,2020-10-10,11998,9035,23,273441
Arunachal Pradesh,2020-10-11,12147,9232,24,275319
Arunachal Pradesh,2020-10-12,12367,9403,24,277171
Arunachal Pradesh,2020-10-13,12561,9573,28,279792
Arunachal Pradesh,2020-10-14,12768,9694,29,283856
Arunachal Pradesh,2020-10-15,12971,9889,30,286572
Arunachal Pradesh,2020-10-16,13169,10071,30,286572
Arunachal Pradesh,2020-10-17,13348,10315,30,291875
Arunachal Pradesh,2020-10-18,13405,10552,30,293164
Arunachal Pradesh,2020-10-19,13643,10780,30,296135
Arunachal Pradesh,2020-10-20,13778,11035,31,298490
Arunachal Pradesh,2020-10-21,13912,11199,31,300977
Arunachal Pradesh,2020-10-22,14077,11407,32,303101
Arunachal Pradesh,2020-10-23,14145,11613,33,304526
Arunachal Pradesh,2020-10-24,14211,11781,33,305694
Arunachal Pradesh,2020-10-25,14244,11951,33,306694
Arunachal Pradesh,2020-10-26,14391,12182,35,308912
Arunachal Pradesh,2020-10-27,14472,12297,36,310668
Arunachal Pradesh,2020-10-28,14580,12480,36,312775
Arunachal Pradesh,2020-10-29,14668,12623,37,314749
Arunachal Pradesh,2020-10-30,14752,12777,37,316633
Arunachal Pradesh,2020-10-31,14852,12959,37,318479
Arunachal Pradesh,2020-11-01,14881,13073,37,319596
Arunachal Pradesh,2020-11-02,14998,13238,38,321688
Arunachal Pradesh,2020-11-03,15083,13367,42,324062
Arunachal Pradesh,2020-11-04,15160,13472,43,325823
Arunachal Pradesh,2020-11-05,15244,13580,43,327812
Arunachal Pradesh,2020-11-06,15325,13679,43,329760
Arunachal Pradesh,2020-11-07,15389,13785,45,331244
Arunachal Pradesh,2020-11-08,15436,13881,46,332402
Arunachal Pradesh,2020-11-09,15484,13966,46,334117
Arunachal Pradesh,2020-11-10,15581,14051,46,336558
Arunachal Pradesh,2020-11-11,15657,14126,46,338280
Arunachal Pradesh,2020-11-12,15701,14214,47,339487
Arunachal Pradesh,2020-11-13,15758,14319,47,341099
Arunachal Pradesh,2020-11-14,15792,14421,48,341928
Arunachal Pradesh,2020-11-15,15812,14500,48,342450
Arunachal Pradesh,2020-11-16,15868,14588,48,343791
Arunachal Pradesh,2020-11-17,15904,14644,48,345190
Arunachal Pradesh,2020-11-18,15945,14715,48,346532
Arunachal Pradesh,2020-11-19,15976,14800,49,347737
Arunachal Pradesh,2020-11-20,16001,14870,49,348960
Arunachal Pradesh,2020-11-21,16037,14937,49,350020
Arunachal Pradesh,2020-11-22,16061,14972,49,350713
Arunachal Pradesh,2020-11-23,16092,15036,49,351737
Arunachal Pradesh,2020-11-24,16144,15091,49,353201
Arunachal Pradesh,2020-11-25,16174,15157,49,354379
Arunachal Pradesh,2020-11-26,16204,15229,49,355611
Arunachal Pradesh,2020-11-27,16231,15270,50,356661
Arunachal Pradesh,2020-11-28,16262,15323,51,357695
Arunachal Pradesh,2020-11-29,16269,15364,54,358294
Arunachal Pradesh,2020-11-30,16282,15411,54,359123
Arunachal Pradesh,2020-12-01,16296,15456,54,360088
Arunachal Pradesh,2020-12-02,16320,15488,54,361250
Arunachal Pradesh,2020-12-03,16348,15525,54,362267
Arunachal Pradesh,2020-12-04,16367,15561,55,363062
Arunachal Pradesh,2020-12-05,16384,15581,55,363953
Arunachal Pradesh,2020-12-06,16395,15605,55,364420
Arunachal Pradesh,2020-12-07,16415,15653,55,365286
Arunachal Pradesh,2020-12-08,16437,15690,55,365935
Arunachal Pradesh,2020-12-09,16461,15697,55,366530
Arunachal Pradesh,2020-12-10,16479,15739,55,367306
Arunachal Pradesh,2020-12-11,16497,16163,55,367980
Arunachal Pradesh,2020-12-12,16504,16180,55,368526
Arunachal Pradesh,2020-12-13,16513,16206,55,368841
Arunachal Pradesh,2020-12-14,16536,16243,55,369540
Arunachal Pradesh,2020-12-15,16553,16264,55,370128
Arunachal Pradesh,2020-12-16,16574,16278,55,370756
Arunachal Pradesh,2020-12-17,16603,16290,55,371423
Arunachal Pradesh,2020-12-18,16611,16322,55,371936
Arunachal Pradesh,2020-12-19,16629,16333,55,372458
Arunachal Pradesh,2020-12-20,16630,16350,55,372693
Arunachal Pradesh,2020-12-21,16652,16369,56,373351
Arunachal Pradesh,2020-12-22,16657,16379,56,373734
Arunachal Pradesh,2020-12-23,16669,16401,56,374423
Arunachal Pradesh,2020-12-24,16678,16438,56,375058
Arunachal Pradesh,2020-12-25,16678,16454,56,375405
Arunachal Pradesh,2020-12-26,16687,16477,56,375766
Arunachal Pradesh,2020-12-27,16689,16503,56,376168
Arunachal Pradesh,2020-12-28,16696,16521,56,376568
Arunachal Pradesh,2020-12-29,16709,16538,56,377052
Arunachal Pradesh,2020-12-30,16711,16549,56,377725
Arunachal Pradesh,2020-12-31,16719,16564,56,378151
Arunachal Pradesh,2021-01-01,16719,16566,56,378364
Arunachal Pradesh,2021-01-02,16727,16576,56,378926
Arunachal Pradesh,2021-01-03,16732,16583,56,379261
Arunachal Pradesh,2021-01-04,16741,16598,56,379934
Arunachal Pradesh,2021-01-05,16744,16609,56,381014
Arunachal Pradesh,2021-01-06,16753,16609,56,381616
Arunachal Pradesh,2021-01-07,16757,16622,56,382096
Arunachal Pradesh,2021-01-08,16764,16631,56,382701
Arunachal Pradesh,2021-01-09,16767,16647,56,383065
Arunachal Pradesh,2021-01-10,16772,16650,56,383621
Arunachal Pradesh,2021-01-11,16777,16658,56,384038
Arunachal Pradesh,2021-01-12,16782,16665,56,384536
Arunachal Pradesh,2021-01-13,16783,16669,56,385299
Arunachal Pradesh,2021-01-14,16798,16674,56,386124
Arunachal Pradesh,2021-01-15,16802,16682,56,386656
Arunachal Pradesh,2021-01-16,16808,16690,56,387121
Arunachal Pradesh,2021-01-17,16811,16697,56,387291
Arunachal Pradesh,2021-01-18,16812,16699,56,387691
Arunachal Pradesh,2021-01-19,16815,16707,56,388013
Arunachal Pradesh,2021-01-20,16815,16713,56,388375
Arunachal Pradesh,2021-01-21,16816,16722,56,388696
Arunachal Pradesh,2021-01-22,16817,16724,56,389149
Arunachal Pradesh,2021-01-23,16818,16725,56,389553
Arunachal Pradesh,2021-01-24,16819,16745,56,389689
Arunachal Pradesh,2021-01-25,16820,16749,56,390074
Arunachal Pradesh,2021-01-26,16821,16751,56,390552
Arunachal Pradesh,2021-01-27,16824,16753,56,390926
Arunachal Pradesh,2021-01-28,16827,16756,56,391275
